(-133, -28)
(-133, -27)
(-133, -26)
(-132, -27)
(-131, -27)
(-130, -27)
(-129, -27)
(-128, -28)
(-127, -28)
(-126, -28)
(-125, -28)
(-124, -28)
(-123, -27)
(-123, -26)
(-123, -25)
(-123, -24)
(-123, -23)
(-122, -22)
(-121, -22)
(-120, -22)
(-119, -22)
(-118, -22)
(-117, -22)
(-116, -23)
(-116, -24)
(-116, -25)
(-116, -26)
(-116, -27)
(-116, -28)
(-117, -29)
(-116, -29)
(-115, -29)
(-114, -29)
(-113, -29)
(-113, -28)
(-113, -27)
(-113, -30)
(-113, -31)
(-114, -32)
(-114, -33)
(-114, -34)
(-114, -35)
(-114, -36)
(-114, -37)
(-114, -38)
(-114, -39)
(-114, -40)
(-113, -36)
(-112, -36)
(-111, -36)
(-110, -35)
(-110, -34)
(-109, -33)
(-107, -33)
(-106, -33)
(-105, -34)
(-105, -35)
(-105, -36)
(-105, -37)
(-105, -38)
(-105, -39)
(-105, -40)
(-105, -41)
(-105, -42)
(-105, -43)
(-104, -44)
(-103, -44)
(-102, -43)
(-105, -44)
(-106, -44)
(-107, -44)
(-108, -44)
(-109, -44)
(-110, -44)
(-111, -44)
(-112, -44)
(-113, -45)
(-113, -46)
(-113, -47)
(-113, -48)
(-113, -49)
(-112, -50)
(-111, -50)
(-110, -50)
(-109, -50)
(-108, -50)
(-107, -50)
(-106, -50)
(-105, -50)
(-104, -50)
(-103, -50)
(-102, -51)
(-102, -52)
(-102, -53)
(-102, -50)
(-102, -49)
(-101, -48)
(-100, -48)
(-99, -49)
(-99, -50)
(-99, -51)
(-99, -52)
(-99, -53)
(-99, -54)
(-99, -55)
(-99, -56)
(-100, -57)
(-101, -56)
(-101, -55)
(-101, -54)
(-101, -53)
(-101, -52)
(-101, -51)
(-101, -50)
(-101, -49)
(-100, -47)
(-99, -48)
(-100, -52)
(-103, -52)
(-104, -52)
(-105, -52)
(-106, -52)
(-107, -52)
(-106, -51)
(-105, -51)
(-104, -51)
(-103, -51)
(-100, -50)
(-100, -49)
(-100, -46)
(-100, -45)
(-100, -44)
(-100, -43)
(-100, -42)
(-101, -41)
(-102, -41)
(-103, -41)
(-104, -41)
(-106, -41)
(-107, -40)
(-107, -39)
(-107, -38)
(-107, -37)
(-107, -36)
(-107, -35)
(-107, -34)
(-105, -33)
(-104, -33)
(-103, -33)
(-102, -33)
(-101, -33)
(-100, -34)
(-100, -35)
(-100, -36)
(-100, -37)
(-100, -38)
(-100, -39)
(-101, -38)
(-102, -39)
(-102, -40)
(-102, -42)
(-103, -43)
(-104, -42)
(-104, -40)
(-104, -39)
(-104, -38)
(-104, -37)
(-104, -36)
(-103, -37)
(-103, -38)
(-103, -39)
(-103, -36)
(-103, -35)
(-103, -34)
(-103, -31)
(-103, -30)
(-109, -29)
(-110, -29)
(-111, -29)
(-107, -30)
(-107, -31)
(-104, -27)
(-103, -28)
(-100, -29)
(-99, -29)
(-98, -29)
(-97, -29)
(-96, -29)
(-95, -29)
(-94, -29)
(-93, -29)
(-92, -26)
(-92, -25)
(-92, -21)
(-91, -20)
(-90, -20)
(-86, -19)
(-86, -18)
(-86, -17)
(-86, -16)
(-86, -15)
(-87, -14)
(-88, -14)
(-89, -14)
(-90, -15)
(-90, -16)
(-91, -19)
(-92, -19)
(-93, -19)
(-94, -19)
(-95, -19)
(-96, -19)
(-97, -19)
(-98, -20)
(-98, -22)
(-98, -19)
(-98, -18)
(-99, -17)
(-100, -17)
(-101, -17)
(-102, -17)
(-103, -17)
(-104, -17)
(-105, -17)
(-106, -17)
(-107, -18)
(-107, -19)
(-107, -20)
(-107, -21)
(-107, -22)
(-108, -18)
(-109, -18)
(-110, -18)
(-106, -16)
(-106, -15)
(-106, -14)
(-106, -13)
(-106, -12)
(-105, -14)
(-104, -14)
(-103, -14)
(-107, -15)
(-107, -16)
(-107, -17)
(-106, -22)
(-105, -22)
(-103, -22)
(-102, -22)
(-100, -22)
(-105, -23)
(-105, -24)
(-112, -29)
(-115, -28)
(-115, -27)
(-115, -26)
(-115, -25)
(-115, -24)
(-115, -23)
(-115, -22)
(-115, -21)
(-116, -20)
(-117, -20)
(-118, -20)
(-115, -20)
(-114, -20)
(-113, -20)
(-112, -20)
(-111, -20)
(-110, -20)
(-109, -21)
(-109, -22)
(-109, -23)
(-109, -24)
(-109, -26)
(-109, -27)
(-98, -30)
(-98, -31)
(-98, -32)
(-99, -32)
(-100, -32)
(-105, -31)
(-106, -30)
(-109, -30)
(-110, -30)
(-111, -30)
(-111, -28)
(-111, -27)
(-111, -26)
(-105, -21)
(-105, -20)
(-105, -19)
(-104, -20)
(-104, -21)
(-108, -22)
(-110, -22)
(-111, -22)
(-112, -21)
(-113, -19)
(-114, -19)
(-115, -19)
(-116, -19)
(-117, -19)
(-118, -19)
(-119, -19)
(-120, -19)
(-112, -22)
(-112, -23)
(-112, -24)
(-112, -25)
(-112, -26)
(-110, -27)
(-106, -31)
(-106, -34)
(-106, -35)
(-106, -36)
(-103, -26)
(-102, -26)
(-100, -26)
(-97, -27)
(-97, -28)
(-116, -22)
(-116, -21)
(-121, -19)
(-122, -18)
(-122, -17)
(-122, -16)
(-122, -15)
(-122, -14)
(-122, -13)
(-122, -12)
(-122, -11)
(-122, -10)
(-122, -9)
(-122, -8)
(-121, -7)
(-120, -7)
(-119, -7)
(-118, -7)
(-117, -7)
(-116, -7)
(-115, -7)
(-114, -8)
(-114, -9)
(-114, -10)
(-114, -11)
(-114, -12)
(-115, -13)
(-116, -13)
(-117, -13)
(-118, -13)
(-119, -13)
(-120, -13)
(-121, -13)
(-123, -13)
(-124, -14)
(-124, -15)
(-124, -16)
(-124, -17)
(-124, -18)
(-125, -19)
(-126, -19)
(-127, -19)
(-128, -19)
(-129, -18)
(-129, -17)
(-129, -16)
(-129, -15)
(-129, -14)
(-129, -13)
(-129, -12)
(-129, -11)
(-129, -10)
(-129, -9)
(-129, -8)
(-128, -11)
(-127, -11)
(-126, -11)
(-125, -11)
(-124, -11)
(-123, -11)
(-121, -11)
(-120, -12)
(-120, -14)
(-120, -15)
(-120, -16)
(-120, -17)
(-120, -18)
(-120, -11)
(-120, -10)
(-112, -19)
(-111, -19)
(-110, -19)
(-109, -20)
(-102, -28)
(-100, -31)
(-100, -30)
(-92, -29)
(-94, -30)
(-94, -31)
(-94, -32)
(-94, -33)
(-94, -28)
(-94, -27)
(-94, -26)
(-94, -25)
(-94, -24)
(-93, -23)
(-91, -23)
(-90, -23)
(-89, -23)
(-88, -23)
(-87, -23)
(-86, -23)
(-85, -22)
(-85, -20)
(-85, -19)
(-85, -18)
(-85, -17)
(-85, -16)
(-85, -15)
(-85, -14)
(-85, -13)
(-85, -12)
(-84, -11)
(-83, -11)
(-82, -11)
(-81, -11)
(-80, -12)
(-79, -12)
(-78, -13)
(-78, -14)
(-78, -15)
(-78, -16)
(-78, -17)
(-78, -18)
(-78, -19)
(-78, -20)
(-77, -21)
(-76, -21)
(-75, -20)
(-75, -19)
(-75, -18)
(-75, -17)
(-75, -16)
(-75, -15)
(-75, -14)
(-75, -13)
(-75, -12)
(-75, -11)
(-76, -10)
(-77, -10)
(-78, -11)
(-78, -12)
(-78, -10)
(-78, -9)
(-78, -8)
(-77, -7)
(-76, -6)
(-76, -5)
(-76, -4)
(-76, -3)
(-76, -2)
(-76, -1)
(-76, 0)
(-76, 1)
(-76, 2)
(-75, 3)
(-74, 3)
(-73, 3)
(-72, 3)
(-71, 3)
(-70, 3)
(-69, 3)
(-68, 3)
(-67, 3)
(-66, 2)
(-66, -2)
(-66, -3)
(-66, -4)
(-66, -5)
(-66, -6)
(-66, -7)
(-67, -6)
(-67, -5)
(-65, -4)
(-64, -4)
(-63, -6)
(-63, -7)
(-63, -8)
(-63, -9)
(-63, -10)
(-63, -11)
(-63, -12)
(-63, -14)
(-61, -14)
(-60, -14)
(-59, -14)
(-58, -14)
(-57, -15)
(-57, -16)
(-57, -17)
(-57, -18)
(-57, -14)
(-57, -13)
(-57, -12)
(-57, -11)
(-57, -10)
(-57, -9)
(-58, -8)
(-60, -8)
(-61, -8)
(-62, -8)
(-64, -9)
(-64, -10)
(-64, -11)
(-64, -12)
(-64, -14)
(-66, -15)
(-67, -15)
(-68, -15)
(-69, -15)
(-70, -15)
(-71, -15)
(-72, -14)
(-72, -13)
(-72, -12)
(-72, -11)
(-72, -10)
(-72, -9)
(-71, -10)
(-70, -10)
(-69, -10)
(-68, -11)
(-68, -12)
(-68, -13)
(-68, -14)
(-68, -16)
(-68, -17)
(-68, -18)
(-68, -19)
(-68, -20)
(-68, -21)
(-68, -22)
(-66, -24)
(-65, -24)
(-64, -24)
(-62, -24)
(-61, -24)
(-60, -24)
(-59, -27)
(-60, -29)
(-61, -32)
(-61, -33)
(-60, -34)
(-60, -35)
(-60, -36)
(-60, -37)
(-61, -38)
(-62, -38)
(-63, -38)
(-64, -38)
(-65, -38)
(-66, -38)
(-67, -38)
(-68, -38)
(-69, -38)
(-71, -38)
(-72, -39)
(-73, -41)
(-74, -41)
(-75, -41)
(-76, -41)
(-77, -41)
(-78, -41)
(-79, -41)
(-80, -40)
(-82, -40)
(-89, -40)
(-90, -40)
(-79, -40)
(-78, -40)
(-77, -40)
(-76, -42)
(-76, -43)
(-76, -44)
(-76, -45)
(-76, -46)
(-76, -47)
(-76, -48)
(-75, -46)
(-74, -46)
(-73, -46)
(-72, -46)
(-71, -46)
(-70, -46)
(-72, -47)
(-73, -47)
(-74, -47)
(-75, -47)
(-77, -47)
(-73, -48)
(-74, -48)
(-75, -48)
(-77, -48)
(-78, -48)
(-79, -48)
(-80, -48)
(-73, -49)
(-73, -50)
(-73, -51)
(-73, -52)
(-73, -53)
(-73, -54)
(-73, -55)
(-73, -56)
(-73, -57)
(-73, -58)
(-72, -59)
(-71, -59)
(-70, -59)
(-69, -59)
(-68, -59)
(-67, -59)
(-66, -59)
(-65, -59)
(-73, -59)
(-74, -59)
(-75, -59)
(-76, -58)
(-76, -57)
(-76, -56)
(-76, -55)
(-76, -54)
(-76, -53)
(-76, -52)
(-76, -51)
(-77, -50)
(-78, -50)
(-79, -50)
(-80, -50)
(-81, -50)
(-82, -50)
(-83, -50)
(-84, -49)
(-84, -48)
(-84, -47)
(-84, -45)
(-84, -44)
(-84, -43)
(-84, -41)
(-84, -39)
(-86, -38)
(-87, -38)
(-92, -38)
(-93, -38)
(-94, -37)
(-94, -36)
(-94, -35)
(-93, -25)
(-89, -25)
(-88, -25)
(-87, -25)
(-86, -25)
(-95, -26)
(-95, -27)
(-95, -28)
(-95, -30)
(-95, -31)
(-95, -32)
(-95, -34)
(-95, -35)
(-95, -36)
(-95, -37)
(-96, -26)
(-97, -26)
(-99, -28)
(-99, -21)
(-99, -20)
(-100, -19)
(-101, -19)
(-102, -19)
(-103, -19)
(-104, -19)
(-106, -19)
(-108, -19)
(-109, -19)
(-104, -18)
(-104, -16)
(-104, -15)
(-104, -13)
(-104, -12)
(-104, -11)
(-105, -10)
(-106, -10)
(-107, -10)
(-108, -10)
(-109, -10)
(-110, -10)
(-111, -10)
(-112, -10)
(-113, -9)
(-113, -8)
(-114, -6)
(-115, -6)
(-116, -6)
(-117, -6)
(-118, -6)
(-119, -6)
(-120, -6)
(-121, -6)
(-122, -5)
(-122, -4)
(-122, -3)
(-122, -2)
(-122, 0)
(-122, 1)
(-122, 2)
(-113, -6)
(-112, -6)
(-122, -6)
(-123, -6)
(-124, -7)
(-124, -6)
(-123, -5)
(-121, -8)
(-121, -5)
(-121, -4)
(-121, -3)
(-121, -2)
(-120, -1)
(-119, -2)
(-119, -3)
(-119, -4)
(-119, -5)
(-119, -8)
(-119, -9)
(-119, -10)
(-120, -20)
(-120, -21)
(-123, -22)
(-124, -22)
(-125, -22)
(-126, -22)
(-127, -22)
(-128, -22)
(-129, -22)
(-130, -22)
(-131, -22)
(-132, -22)
(-133, -23)
(-133, -24)
(-133, -25)
(-133, -30)
(-133, -31)
(-133, -32)
(-133, -33)
(-133, -34)
(-134, -25)
(-135, -25)
(-136, -25)
(-137, -25)
(-138, -25)
(-139, -25)
(-140, -25)
(-141, -25)
(-142, -25)
(-143, -25)
(-144, -25)
(-145, -25)
(-144, -24)
(-144, -23)
(-144, -22)
(-143, -21)
(-142, -21)
(-144, -21)
(-145, -21)
(-146, -21)
(-147, -21)
(-148, -22)
(-148, -23)
(-148, -24)
(-148, -25)
(-148, -26)
(-148, -27)
(-148, -28)
(-148, -29)
(-148, -30)
(-149, -31)
(-150, -31)
(-151, -31)
(-148, -31)
(-147, -31)
(-146, -31)
(-145, -32)
(-145, -33)
(-145, -34)
(-145, -36)
(-145, -37)
(-145, -38)
(-145, -39)
(-145, -40)
(-146, -33)
(-147, -33)
(-148, -33)
(-149, -33)
(-150, -33)
(-151, -33)
(-152, -33)
(-153, -33)
(-154, -32)
(-154, -31)
(-154, -30)
(-154, -33)
(-153, -34)
(-152, -34)
(-151, -34)
(-150, -34)
(-149, -34)
(-148, -34)
(-147, -34)
(-146, -34)
(-144, -34)
(-143, -34)
(-141, -35)
(-140, -35)
(-139, -35)
(-138, -35)
(-137, -35)
(-136, -35)
(-135, -35)
(-134, -35)
(-134, -29)
(-135, -28)
(-135, -27)
(-135, -26)
(-135, -24)
(-134, -23)
(-132, -23)
(-131, -23)
(-130, -23)
(-129, -23)
(-128, -23)
(-127, -23)
(-126, -23)
(-125, -23)
(-124, -23)
(-123, -28)
(-123, -29)
(-123, -30)
(-123, -31)
(-123, -32)
(-123, -33)
(-124, -34)
(-125, -34)
(-126, -34)
(-127, -34)
(-128, -34)
(-129, -34)
(-130, -34)
(-131, -34)
(-132, -34)
(-134, -34)
(-134, -33)
(-134, -32)
(-134, -31)
(-134, -28)
(-134, -27)
(-134, -26)
(-146, -25)
(-147, -25)
(-143, -26)
(-143, -27)
(-143, -28)
(-143, -29)
(-132, -30)
(-131, -30)
(-137, -31)
(-137, -32)
(-137, -33)
(-137, -34)
(-146, -36)
(-146, -37)
(-146, -38)
(-146, -39)
(-146, -40)
(-146, -41)
(-146, -42)
(-146, -43)
(-146, -44)
(-151, -35)
(-152, -35)
(-153, -35)
(-154, -35)
(-155, -35)
(-155, -33)
(-156, -32)
(-156, -31)
(-156, -30)
(-156, -29)
(-156, -28)
(-156, -27)
(-156, -26)
(-156, -25)
(-156, -24)
(-156, -23)
(-156, -22)
(-156, -21)
(-157, -20)
(-159, -20)
(-160, -20)
(-161, -20)
(-162, -20)
(-163, -18)
(-163, -17)
(-163, -16)
(-163, -15)
(-163, -13)
(-163, -11)
(-163, -8)
(-163, -7)
(-162, -6)
(-161, -6)
(-160, -6)
(-155, -9)
(-154, -9)
(-153, -9)
(-152, -9)
(-151, -9)
(-150, -9)
(-149, -9)
(-148, -9)
(-147, -9)
(-146, -9)
(-145, -10)
(-145, -11)
(-145, -12)
(-145, -13)
(-145, -14)
(-145, -15)
(-145, -16)
(-145, -17)
(-145, -18)
(-145, -19)
(-145, -20)
(-141, -21)
(-140, -21)
(-139, -21)
(-138, -21)
(-137, -21)
(-136, -21)
(-135, -22)
(-135, -23)
(-135, -29)
(-135, -21)
(-135, -20)
(-135, -19)
(-135, -18)
(-135, -17)
(-134, -16)
(-133, -17)
(-133, -18)
(-133, -19)
(-133, -20)
(-133, -16)
(-133, -15)
(-133, -14)
(-133, -13)
(-133, -12)
(-133, -11)
(-133, -10)
(-132, -12)
(-131, -12)
(-130, -12)
(-134, -12)
(-135, -12)
(-130, -13)
(-130, -14)
(-130, -15)
(-130, -16)
(-128, -17)
(-127, -17)
(-126, -17)
(-125, -17)
(-123, -17)
(-121, -17)
(-119, -17)
(-118, -17)
(-117, -18)
(-117, -21)
(-117, -23)
(-117, -24)
(-117, -25)
(-117, -26)
(-117, -27)
(-117, -28)
(-116, -30)
(-115, -30)
(-114, -30)
(-112, -30)
(-112, -27)
(-114, -27)
(-118, -28)
(-119, -29)
(-120, -29)
(-121, -30)
(-121, -31)
(-121, -32)
(-121, -33)
(-121, -34)
(-121, -35)
(-121, -36)
(-121, -37)
(-121, -38)
(-121, -39)
(-121, -40)
(-121, -41)
(-122, -42)
(-123, -42)
(-124, -42)
(-125, -42)
(-126, -42)
(-127, -42)
(-128, -42)
(-129, -41)
(-129, -40)
(-129, -39)
(-129, -38)
(-129, -37)
(-129, -36)
(-129, -35)
(-129, -33)
(-130, -32)
(-131, -32)
(-132, -32)
(-135, -33)
(-135, -34)
(-135, -36)
(-135, -37)
(-135, -38)
(-135, -39)
(-135, -40)
(-135, -41)
(-135, -42)
(-135, -43)
(-135, -44)
(-136, -45)
(-137, -45)
(-138, -45)
(-139, -45)
(-140, -45)
(-141, -46)
(-141, -47)
(-141, -48)
(-141, -49)
(-141, -50)
(-141, -51)
(-141, -52)
(-141, -53)
(-141, -54)
(-141, -55)
(-140, -56)
(-139, -56)
(-138, -56)
(-137, -56)
(-136, -56)
(-135, -56)
(-134, -56)
(-133, -56)
(-132, -56)
(-138, -55)
(-138, -57)
(-139, -58)
(-140, -58)
(-141, -58)
(-142, -58)
(-143, -58)
(-144, -58)
(-145, -58)
(-146, -58)
(-147, -58)
(-148, -58)
(-149, -58)
(-150, -58)
(-146, -59)
(-146, -60)
(-146, -61)
(-146, -62)
(-146, -63)
(-146, -64)
(-146, -65)
(-146, -66)
(-146, -67)
(-146, -57)
(-146, -56)
(-146, -55)
(-147, -54)
(-148, -54)
(-149, -53)
(-149, -52)
(-149, -51)
(-149, -50)
(-149, -49)
(-149, -48)
(-149, -47)
(-149, -46)
(-149, -45)
(-149, -44)
(-149, -43)
(-149, -42)
(-150, -41)
(-152, -41)
(-153, -41)
(-154, -41)
(-155, -41)
(-156, -41)
(-157, -41)
(-158, -41)
(-159, -41)
(-160, -41)
(-161, -41)
(-162, -40)
(-162, -39)
(-162, -38)
(-162, -36)
(-162, -35)
(-162, -34)
(-162, -33)
(-162, -32)
(-162, -31)
(-163, -30)
(-164, -30)
(-165, -30)
(-166, -30)
(-167, -30)
(-168, -30)
(-169, -31)
(-169, -32)
(-169, -33)
(-169, -35)
(-168, -36)
(-166, -36)
(-165, -36)
(-164, -35)
(-164, -34)
(-164, -33)
(-164, -32)
(-164, -31)
(-164, -29)
(-164, -28)
(-165, -27)
(-166, -27)
(-164, -27)
(-163, -27)
(-162, -27)
(-160, -27)
(-159, -27)
(-158, -27)
(-157, -27)
(-155, -27)
(-154, -27)
(-153, -27)
(-162, -26)
(-162, -25)
(-162, -24)
(-162, -22)
(-162, -21)
(-162, -18)
(-162, -17)
(-160, -16)
(-159, -17)
(-159, -18)
(-159, -16)
(-159, -15)
(-160, -13)
(-164, -13)
(-165, -13)
(-166, -15)
(-166, -16)
(-166, -17)
(-166, -18)
(-166, -19)
(-166, -22)
(-166, -23)
(-166, -24)
(-166, -25)
(-164, -26)
(-163, -26)
(-160, -26)
(-159, -26)
(-158, -25)
(-158, -24)
(-158, -23)
(-156, -20)
(-155, -19)
(-145, -9)
(-144, -8)
(-144, -7)
(-144, -6)
(-144, -5)
(-144, -4)
(-143, -4)
(-142, -4)
(-141, -4)
(-140, -4)
(-139, -4)
(-138, -4)
(-137, -4)
(-136, -4)
(-142, -2)
(-142, -1)
(-142, 0)
(-142, 1)
(-142, 2)
(-141, 3)
(-140, 3)
(-139, 3)
(-138, 3)
(-137, 3)
(-136, 3)
(-134, 3)
(-133, 3)
(-132, 3)
(-131, 3)
(-130, 3)
(-129, 3)
(-128, 3)
(-126, 3)
(-125, 4)
(-125, 5)
(-125, 6)
(-125, 7)
(-125, 8)
(-125, 9)
(-125, 10)
(-125, 11)
(-125, 12)
(-125, 13)
(-125, 14)
(-125, 15)
(-125, 16)
(-124, 7)
(-123, 7)
(-122, 7)
(-121, 7)
(-119, 7)
(-118, 7)
(-117, 7)
(-116, 7)
(-115, 7)
(-114, 7)
(-113, 7)
(-112, 6)
(-112, 5)
(-112, 4)
(-112, 3)
(-112, 2)
(-112, 1)
(-112, 0)
(-112, -2)
(-112, -3)
(-113, -5)
(-114, -5)
(-115, -5)
(-117, -5)
(-118, -5)
(-119, -1)
(-119, 5)
(-119, 6)
(-119, 8)
(-118, 1)
(-117, 1)
(-116, 1)
(-115, 1)
(-114, 0)
(-114, -2)
(-114, 1)
(-114, -3)
(-115, -12)
(-116, -12)
(-117, -14)
(-117, -12)
(-117, -11)
(-117, -10)
(-117, -9)
(-117, -8)
(-117, -4)
(-117, -3)
(-110, -4)
(-109, -4)
(-108, -5)
(-108, -6)
(-108, -8)
(-108, -9)
(-109, -9)
(-110, -9)
(-111, -9)
(-112, -9)
(-115, -9)
(-116, -9)
(-118, -10)
(-118, -11)
(-113, -12)
(-112, -12)
(-111, -12)
(-110, -12)
(-109, -12)
(-108, -12)
(-107, -12)
(-110, -11)
(-110, -8)
(-110, -6)
(-110, -5)
(-110, -3)
(-110, -2)
(-110, -1)
(-110, 0)
(-107, -9)
(-106, -9)
(-105, -9)
(-104, -9)
(-102, -9)
(-101, -9)
(-100, -9)
(-99, -9)
(-98, -8)
(-98, -7)
(-98, -6)
(-98, -5)
(-98, -4)
(-98, -3)
(-98, -9)
(-99, -12)
(-100, -12)
(-101, -12)
(-102, -12)
(-103, -12)
(-105, -12)
(-118, -4)
(-120, -4)
(-123, -3)
(-123, -2)
(-123, 0)
(-123, 1)
(-123, 2)
(-123, 3)
(-123, 4)
(-123, 5)
(-123, 6)
(-123, 8)
(-123, 9)
(-124, 10)
(-126, 10)
(-127, 11)
(-127, 12)
(-127, 13)
(-128, 14)
(-129, 14)
(-130, 14)
(-131, 14)
(-132, 13)
(-132, 12)
(-132, 11)
(-132, 10)
(-132, 9)
(-132, 8)
(-132, 7)
(-132, 6)
(-132, 4)
(-133, 7)
(-134, 6)
(-134, 4)
(-134, 2)
(-134, 1)
(-134, 0)
(-134, -1)
(-136, 1)
(-137, 2)
(-137, 4)
(-137, 5)
(-137, 6)
(-137, 7)
(-137, 8)
(-137, 9)
(-137, 10)
(-137, 11)
(-137, 12)
(-138, 13)
(-139, 13)
(-140, 13)
(-141, 13)
(-142, 13)
(-143, 13)
(-144, 13)
(-145, 13)
(-146, 13)
(-147, 13)
(-148, 13)
(-149, 13)
(-150, 13)
(-137, 13)
(-146, 12)
(-146, 14)
(-146, 15)
(-146, 16)
(-146, 17)
(-146, 18)
(-146, 19)
(-146, 20)
(-146, 11)
(-146, 10)
(-146, 9)
(-146, 8)
(-145, 7)
(-144, 7)
(-143, 7)
(-142, 7)
(-146, 7)
(-148, 7)
(-149, 7)
(-150, 7)
(-151, 7)
(-152, 7)
(-148, 8)
(-145, 8)
(-144, 8)
(-143, 8)
(-142, 8)
(-141, 8)
(-140, 8)
(-139, 8)
(-138, 8)
(-136, 9)
(-136, 10)
(-136, 11)
(-136, 12)
(-136, 13)
(-136, 14)
(-136, 15)
(-136, 16)
(-136, 17)
(-135, 18)
(-134, 18)
(-133, 18)
(-132, 18)
(-131, 18)
(-130, 18)
(-129, 18)
(-128, 18)
(-127, 18)
(-126, 18)
(-125, 18)
(-129, 17)
(-129, 16)
(-129, 15)
(-129, 13)
(-129, 12)
(-129, 11)
(-129, 19)
(-129, 20)
(-129, 21)
(-128, 17)
(-130, 17)
(-131, 19)
(-131, 20)
(-131, 21)
(-131, 22)
(-131, 23)
(-131, 24)
(-131, 25)
(-131, 26)
(-131, 27)
(-131, 28)
(-130, 23)
(-129, 23)
(-128, 23)
(-127, 23)
(-126, 23)
(-125, 23)
(-124, 23)
(-123, 23)
(-122, 23)
(-121, 23)
(-120, 23)
(-119, 23)
(-118, 23)
(-117, 24)
(-117, 25)
(-117, 26)
(-117, 27)
(-117, 28)
(-117, 29)
(-117, 30)
(-117, 31)
(-117, 32)
(-117, 33)
(-117, 34)
(-117, 35)
(-117, 36)
(-116, 37)
(-115, 37)
(-114, 37)
(-113, 37)
(-112, 37)
(-111, 37)
(-110, 37)
(-109, 37)
(-108, 37)
(-107, 38)
(-107, 39)
(-107, 40)
(-107, 41)
(-107, 42)
(-107, 43)
(-107, 44)
(-107, 37)
(-107, 36)
(-107, 35)
(-107, 34)
(-108, 33)
(-109, 33)
(-110, 33)
(-111, 33)
(-112, 33)
(-113, 33)
(-114, 32)
(-115, 31)
(-116, 31)
(-118, 31)
(-119, 31)
(-120, 31)
(-121, 31)
(-122, 31)
(-123, 31)
(-124, 31)
(-125, 31)
(-126, 31)
(-127, 31)
(-128, 31)
(-129, 32)
(-129, 33)
(-129, 34)
(-129, 35)
(-129, 36)
(-129, 37)
(-129, 38)
(-129, 39)
(-129, 40)
(-129, 41)
(-128, 40)
(-128, 39)
(-128, 38)
(-128, 37)
(-128, 36)
(-128, 35)
(-128, 34)
(-128, 33)
(-128, 32)
(-128, 30)
(-127, 29)
(-126, 29)
(-125, 29)
(-124, 29)
(-123, 29)
(-122, 30)
(-122, 32)
(-122, 33)
(-122, 34)
(-122, 35)
(-122, 36)
(-123, 37)
(-124, 37)
(-125, 37)
(-123, 38)
(-123, 39)
(-123, 40)
(-123, 41)
(-123, 42)
(-123, 43)
(-124, 43)
(-125, 43)
(-126, 43)
(-127, 43)
(-128, 43)
(-129, 43)
(-130, 43)
(-131, 42)
(-131, 41)
(-131, 40)
(-131, 39)
(-131, 38)
(-131, 37)
(-131, 36)
(-131, 35)
(-131, 34)
(-131, 33)
(-131, 32)
(-131, 31)
(-131, 30)
(-131, 29)
(-132, 31)
(-133, 31)
(-134, 31)
(-135, 31)
(-136, 31)
(-137, 31)
(-138, 31)
(-139, 31)
(-130, 30)
(-130, 29)
(-130, 28)
(-130, 31)
(-130, 32)
(-130, 33)
(-130, 34)
(-128, 41)
(-128, 42)
(-128, 44)
(-128, 45)
(-128, 46)
(-128, 47)
(-129, 48)
(-130, 48)
(-131, 48)
(-132, 48)
(-133, 48)
(-134, 48)
(-135, 48)
(-136, 48)
(-137, 48)
(-138, 48)
(-139, 48)
(-140, 48)
(-141, 47)
(-141, 46)
(-141, 45)
(-141, 48)
(-141, 49)
(-141, 50)
(-141, 51)
(-141, 52)
(-141, 53)
(-142, 54)
(-143, 54)
(-144, 54)
(-145, 54)
(-146, 54)
(-147, 54)
(-148, 54)
(-149, 54)
(-150, 54)
(-151, 54)
(-152, 54)
(-141, 54)
(-140, 54)
(-139, 53)
(-139, 52)
(-139, 51)
(-139, 50)
(-139, 49)
(-139, 47)
(-139, 46)
(-140, 45)
(-142, 45)
(-143, 46)
(-143, 47)
(-143, 48)
(-143, 49)
(-143, 50)
(-142, 51)
(-141, 44)
(-142, 43)
(-143, 43)
(-144, 43)
(-145, 43)
(-146, 43)
(-141, 43)
(-140, 43)
(-139, 43)
(-138, 42)
(-138, 41)
(-138, 40)
(-139, 39)
(-140, 39)
(-141, 39)
(-142, 39)
(-143, 39)
(-144, 39)
(-145, 39)
(-146, 39)
(-147, 38)
(-147, 37)
(-147, 36)
(-147, 35)
(-147, 34)
(-147, 33)
(-147, 32)
(-148, 31)
(-149, 31)
(-150, 31)
(-151, 31)
(-152, 31)
(-153, 31)
(-154, 31)
(-155, 31)
(-156, 30)
(-156, 29)
(-156, 28)
(-156, 27)
(-156, 26)
(-156, 25)
(-156, 24)
(-156, 23)
(-155, 22)
(-154, 22)
(-153, 22)
(-152, 22)
(-151, 22)
(-156, 22)
(-157, 22)
(-158, 22)
(-159, 22)
(-160, 22)
(-161, 22)
(-162, 12)
(-162, 11)
(-161, 10)
(-160, 10)
(-159, 10)
(-158, 10)
(-157, 10)
(-156, 10)
(-155, 10)
(-154, 10)
(-153, 10)
(-152, 10)
(-151, 10)
(-150, 10)
(-149, 10)
(-148, 9)
(-146, 6)
(-145, 6)
(-144, 6)
(-143, 6)
(-142, 6)
(-147, 15)
(-148, 15)
(-149, 15)
(-150, 15)
(-151, 15)
(-158, 16)
